WOJ,POW,GMI,RODZ,NAZWA,NAZWA_DOD,STAN_NA,
12,16,7,2,Rzepiennik Strzyżewski,gmina wiejska,2022-01-01,
12,16,8,2,Skrzyszów,gmina wiejska,2022-01-01,
12,16,9,2,Tarnów,gmina wiejska,2022-01-01,
12,16,10,3,Tuchów,gmina miejsko-wiejska,2022-01-01,
12,16,10,4,Tuchów,miasto,2022-01-01,
12,16,10,5,Tuchów,obszar wiejski,2022-01-01,
12,16,11,2,Wierzchosławice,gmina wiejska,2022-01-01,
12,16,12,2,Wietrzychowice,gmina wiejska,2022-01-01,
12,16,13,3,Wojnicz,gmina miejsko-wiejska,2022-01-01,
12,16,13,4,Wojnicz,miasto,2022-01-01,
12,16,13,5,Wojnicz,obszar wiejski,2022-01-01,
12,16,14,3,Zakliczyn,gmina miejsko-wiejska,2022-01-01,
12,16,14,4,Zakliczyn,miasto,2022-01-01,
12,16,14,5,Zakliczyn,obszar wiejski,2022-01-01,
12,16,15,3,Żabno,gmina miejsko-wiejska,2022-01-01,
12,16,15,4,Żabno,miasto,2022-01-01,
12,16,15,5,Żabno,obszar wiejski,2022-01-01,
12,16,16,2,Szerzyny,gmina wiejska,2022-01-01,
12,17,,,tatrzański,powiat,2022-01-01,
12,17,1,1,Zakopane,gmina miejska,2022-01-01,
12,17,2,2,Biały Dunajec,gmina wiejska,2022-01-01,
12,17,3,2,Bukowina Tatrzańska,gmina wiejska,2022-01-01,
12,17,4,2,Kościelisko,gmina wiejska,2022-01-01,
12,17,5,2,Poronin,gmina wiejska,2022-01-01,
12,18,,,wadowicki,powiat,2022-01-01,
12,18,1,3,Andrychów,gmina miejsko-wiejska,2022-01-01,
12,18,1,4,Andrychów,miasto,2022-01-01,
12,18,1,5,Andrychów,obszar wiejski,2022-01-01,
12,18,2,2,Brzeźnica,gmina wiejska,2022-01-01,
12,18,3,3,Kalwaria Zebrzydowska,gmina miejsko-wiejska,2022-01-01,
12,18,3,4,Kalwaria Zebrzydowska,miasto,2022-01-01,
12,18,3,5,Kalwaria Zebrzydowska,obszar wiejski,2022-01-01,
12,18,4,2,Lanckorona,gmina wiejska,2022-01-01,
12,18,5,2,Mucharz,gmina wiejska,2022-01-01,
12,18,6,2,Spytkowice,gmina wiejska,2022-01-01,
12,18,7,2,Stryszów,gmina wiejska,2022-01-01,
12,18,8,2,Tomice,gmina wiejska,2022-01-01,
12,18,9,3,Wadowice,gmina miejsko-wiejska,2022-01-01,
12,18,9,4,Wadowice,miasto,2022-01-01,
12,18,9,5,Wadowice,obszar wiejski,2022-01-01,
12,18,10,2,Wieprz,gmina wiejska,2022-01-01,
12,19,,,wielicki,powiat,2022-01-01,
12,19,1,2,Biskupice,gmina wiejska,2022-01-01,
12,19,2,2,Gdów,gmina wiejska,2022-01-01,
12,19,3,2,Kłaj,gmina wiejska,2022-01-01,
12,19,4,3,Niepołomice,gmina miejsko-wiejska,2022-01-01,
12,19,4,4,Niepołomice,miasto,2022-01-01,
12,19,4,5,Niepołomice,obszar wiejski,2022-01-01,
12,19,5,3,Wieliczka,gmina miejsko-wiejska,2022-01-01,
12,19,5,4,Wieliczka,miasto,2022-01-01,
12,19,5,5,Wieliczka,obszar wiejski,2022-01-01,
12,61,,,Kraków,miasto na prawach powiatu,2022-01-01,
12,61,1,1,Kraków,gmina miejska,2022-01-01,
12,61,2,9,Kraków-Krowodrza,delegatura,2022-01-01,
12,61,3,9,Kraków-Nowa Huta,delegatura,2022-01-01,
12,61,4,9,Kraków-Podgórze,delegatura,2022-01-01,
12,61,5,9,Kraków-Śródmieście,delegatura,2022-01-01,
12,62,,,Nowy Sącz,miasto na prawach powiatu,2022-01-01,
12,62,1,1,Nowy Sącz,gmina miejska,2022-01-01,
12,63,,,Tarnów,miasto na prawach powiatu,2022-01-01,
12,63,1,1,Tarnów,gmina miejska,2022-01-01,
14,,,,MAZOWIECKIE,województwo,2022-01-01,
14,1,,,białobrzeski,powiat,2022-01-01,
14,1,1,3,Białobrzegi,gmina miejsko-wiejska,2022-01-01,
14,1,1,4,Białobrzegi,miasto,2022-01-01,
14,1,1,5,Białobrzegi,obszar wiejski,2022-01-01,
14,1,2,2,Promna,gmina wiejska,2022-01-01,
14,1,3,2,Radzanów,gmina wiejska,2022-01-01,
14,1,4,2,Stara Błotnica,gmina wiejska,2022-01-01,
14,1,5,2,Stromiec,gmina wiejska,2022-01-01,
14,1,6,3,Wyśmierzyce,gmina miejsko-wiejska,2022-01-01,
14,1,6,4,Wyśmierzyce,miasto,2022-01-01,
14,1,6,5,Wyśmierzyce,obszar wiejski,2022-01-01,
14,2,,,ciechanowski,powiat,2022-01-01,
14,2,1,1,Ciechanów,gmina miejska,2022-01-01,
14,2,2,2,Ciechanów,gmina wiejska,2022-01-01,
14,2,3,3,Glinojeck,gmina miejsko-wiejska,2022-01-01,
14,2,3,4,Glinojeck,miasto,2022-01-01,
14,2,3,5,Glinojeck,obszar wiejski,2022-01-01,
14,2,4,2,Gołymin-Ośrodek,gmina wiejska,2022-01-01,
14,2,5,2,Grudusk,gmina wiejska,2022-01-01,
14,2,6,2,Ojrzeń,gmina wiejska,2022-01-01,
14,2,7,2,Opinogóra Górna,gmina wiejska,2022-01-01,
14,2,8,2,Regimin,gmina wiejska,2022-01-01,
14,2,9,2,Sońsk,gmina wiejska,2022-01-01,
14,3,,,garwoliński,powiat,2022-01-01,
14,3,1,1,Garwolin,gmina miejska,2022-01-01,
14,3,2,1,Łaskarzew,gmina miejska,2022-01-01,
14,3,3,2,Borowie,gmina wiejska,2022-01-01,
14,3,4,2,Garwolin,gmina wiejska,2022-01-01,
14,3,5,2,Górzno,gmina wiejska,2022-01-01,
14,3,6,2,Łaskarzew,gmina wiejska,2022-01-01,
14,3,7,2,Maciejowice,gmina wiejska,2022-01-01,
14,3,8,2,Miastków Kościelny,gmina wiejska,2022-01-01,
14,3,9,2,Parysów,gmina wiejska,2022-01-01,
14,3,10,3,Pilawa,gmina miejsko-wiejska,2022-01-01,
14,3,10,4,Pilawa,miasto,2022-01-01,
14,3,10,5,Pilawa,obszar wiejski,2022-01-01,
14,3,11,2,Sobolew,gmina wiejska,2022-01-01,
14,3,12,2,Trojanów,gmina wiejska,2022-01-01,
14,3,13,2,Wilga,gmina wiejska,2022-01-01,
14,3,14,3,Żelechów,gmina miejsko-wiejska,2022-01-01,
14,3,14,4,Żelechów,miasto,2022-01-01,
14,3,14,5,Żelechów,obszar wiejski,2022-01-01,
14,4,,,gostyniński,powiat,2022-01-01,
14,4,1,1,Gostynin,gmina miejska,2022-01-01,
14,4,2,2,Gostynin,gmina wiejska,2022-01-01,
14,4,3,2,Pacyna,gmina wiejska,2022-01-01,
14,4,4,3,Sanniki,gmina miejsko-wiejska,2022-01-01,
14,4,4,4,Sanniki,miasto,2022-01-01,
14,4,4,5,Sanniki,obszar wiejski,2022-01-01,
14,4,5,2,Szczawin Kościelny,gmina wiejska,2022-01-01,
14,5,,,grodziski,powiat,2022-01-01,
14,5,1,1,Milanówek,gmina miejska,2022-01-01,
14,5,2,1,Podkowa Leśna,gmina miejska,2022-01-01,
14,5,3,2,Baranów,gmina wiejska,2022-01-01,
14,5,4,3,Grodzisk Mazowiecki,gmina miejsko-wiejska,2022-01-01,
14,5,4,4,Grodzisk Mazowiecki,miasto,2022-01-01,
14,5,4,5,Grodzisk Mazowiecki,obszar wiejski,2022-01-01,
14,5,5,2,Jaktorów,gmina wiejska,2022-01-01,
14,5,6,2,Żabia Wola,gmina wiejska,2022-01-01,
14,6,,,grójecki,powiat,2022-01-01,
14,6,1,2,Belsk Duży,gmina wiejska,2022-01-01,
14,6,2,2,Błędów,gmina wiejska,2022-01-01,
14,6,3,2,Chynów,gmina wiejska,2022-01-01,
14,6,4,2,Goszczyn,gmina wiejska,2022-01-01,
14,6,5,3,Grójec,gmina miejsko-wiejska,2022-01-01,
14,6,5,4,Grójec,miasto,2022-01-01,
14,6,5,5,Grójec,obszar wiejski,2022-01-01,
14,6,6,2,Jasieniec,gmina wiejska,2022-01-01,
14,6,7,3,Mogielnica,gmina miejsko-wiejska,2022-01-01,
14,6,7,4,Mogielnica,miasto,2022-01-01,
14,6,7,5,Mogielnica,obszar wiejski,2022-01-01,
14,6,8,3,Nowe Miasto nad Pilicą,gmina miejsko-wiejska,2022-01-01,
14,6,8,4,Nowe Miasto nad Pilicą,miasto,2022-01-01,
14,6,8,5,Nowe Miasto nad Pilicą,obszar wiejski,2022-01-01,
14,6,9,2,Pniewy,gmina wiejska,2022-01-01,
14,6,11,3,Warka,gmina miejsko-wiejska,2022-01-01,
14,6,11,4,Warka,miasto,2022-01-01,
14,6,11,5,Warka,obszar wiejski,2022-01-01,
14,7,,,kozienicki,powiat,2022-01-01,
14,7,1,2,Garbatka-Letnisko,gmina wiejska,2022-01-01,
14,7,2,2,Głowaczów,gmina wiejska,2022-01-01,
14,7,3,2,Gniewoszów,gmina wiejska,2022-01-01,
14,7,4,2,Grabów nad Pilicą,gmina wiejska,2022-01-01,
14,7,5,3,Kozienice,gmina miejsko-wiejska,2022-01-01,
14,7,5,4,Kozienice,miasto,2022-01-01,
14,7,5,5,Kozienice,obszar wiejski,2022-01-01,
14,7,6,2,Magnuszew,gmina wiejska,2022-01-01,
14,7,7,2,Sieciechów,gmina wiejska,2022-01-01,
14,8,,,legionowski,powiat,2022-01-01,
14,8,1,1,Legionowo,gmina miejska,2022-01-01,
14,8,2,2,Jabłonna,gmina wiejska,2022-01-01,
14,8,3,2,Nieporęt,gmina wiejska,2022-01-01,
14,8,4,3,Serock,gmina miejsko-wiejska,2022-01-01,
14,8,4,4,Serock,miasto,2022-01-01,
14,8,4,5,Serock,obszar wiejski,2022-01-01,
14,8,5,2,Wieliszew,gmina wiejska,2022-01-01,
14,9,,,lipski,powiat,2022-01-01,
14,9,1,2,Chotcza,gmina wiejska,2022-01-01,
14,9,2,2,Ciepielów,gmina wiejska,2022-01-01,
14,9,3,3,Lipsko,gmina miejsko-wiejska,2022-01-01,
14,9,3,4,Lipsko,miasto,2022-01-01,
14,9,3,5,Lipsko,obszar wiejski,2022-01-01,
14,9,4,2,Rzeczniów,gmina wiejska,2022-01-01,
14,9,5,2,Sienno,gmina wiejska,2022-01-01,
14,9,6,3,Solec nad Wisłą,gmina miejsko-wiejska,2022-01-01,
14,9,6,4,Solec nad Wisłą,miasto,2022-01-01,
14,9,6,5,Solec nad Wisłą,obszar wiejski,2022-01-01,
14,10,,,łosicki,powiat,2022-01-01,
14,10,1,2,Huszlew,gmina wiejska,2022-01-01,
14,10,2,3,Łosice,gmina miejsko-wiejska,2022-01-01,
14,10,2,4,Łosice,miasto,2022-01-01,
14,10,2,5,Łosice,obszar wiejski,2022-01-01,
14,10,3,2,Olszanka,gmina wiejska,2022-01-01,
14,10,4,2,Platerów,gmina wiejska,2022-01-01,
14,10,5,2,Sarnaki,gmina wiejska,2022-01-01,
14,10,6,2,Stara Kornica,gmina wiejska,2022-01-01,
14,11,,,makowski,powiat,2022-01-01,
14,11,1,1,Maków Mazowiecki,gmina miejska,2022-01-01,
14,11,2,2,Czerwonka,gmina wiejska,2022-01-01,
14,11,3,2,Karniewo,gmina wiejska,2022-01-01,
14,11,4,2,Krasnosielc,gmina wiejska,2022-01-01,
14,11,5,2,Młynarze,gmina wiejska,2022-01-01,
14,11,6,2,Płoniawy-Bramura,gmina wiejska,2022-01-01,
14,11,7,3,Różan,gmina miejsko-wiejska,2022-01-01,
14,11,7,4,Różan,miasto,2022-01-01,
14,11,7,5,Różan,obszar wiejski,2022-01-01,
14,11,8,2,Rzewnie,gmina wiejska,2022-01-01,
14,11,9,2,Sypniewo,gmina wiejska,2022-01-01,
14,11,10,2,Szelków,gmina wiejska,2022-01-01,
14,12,,,miński,powiat,2022-01-01,
14,12,1,1,Mińsk Mazowiecki,gmina miejska,2022-01-01,
14,12,4,3,Cegłów,gmina miejsko-wiejska,2022-01-01,
14,12,4,4,Cegłów,miasto,2022-01-01,
14,12,4,5,Cegłów,obszar wiejski,2022-01-01,
14,12,5,2,Dębe Wielkie,gmina wiejska,2022-01-01,
14,12,6,2,Dobre,gmina wiejska,2022-01-01,
14,12,7,3,Halinów,gmina miejsko-wiejska,2022-01-01,
14,12,7,4,Halinów,miasto,2022-01-01,
14,12,7,5,Halinów,obszar wiejski,2022-01-01,
14,12,8,2,Jakubów,gmina wiejska,2022-01-01,
14,12,9,3,Kałuszyn,gmina miejsko-wiejska,2022-01-01,
14,12,9,4,Kałuszyn,miasto,2022-01-01,
14,12,9,5,Kałuszyn,obszar wiejski,2022-01-01,
14,12,10,2,Latowicz,gmina wiejska,2022-01-01,
14,12,11,2,Mińsk Mazowiecki,gmina wiejska,2022-01-01,
14,12,12,3,Mrozy,gmina miejsko-wiejska,2022-01-01,
14,12,12,4,Mrozy,miasto,2022-01-01,
14,12,12,5,Mrozy,obszar wiejski,2022-01-01,
14,12,13,2,Siennica,gmina wiejska,2022-01-01,
14,12,14,2,Stanisławów,gmina wiejska,2022-01-01,
14,12,15,1,Sulejówek,gmina miejska,2022-01-01,
14,13,,,mławski,powiat,2022-01-01,
14,13,1,1,Mława,gmina miejska,2022-01-01,
14,13,2,2,Dzierzgowo,gmina wiejska,2022-01-01,
14,13,3,2,Lipowiec Kościelny,gmina wiejska,2022-01-01,
14,13,4,2,Radzanów,gmina wiejska,2022-01-01,
14,13,5,2,Strzegowo,gmina wiejska,2022-01-01,
14,13,6,2,Stupsk,gmina wiejska,2022-01-01,
14,13,7,2,Szreńsk,gmina wiejska,2022-01-01,
14,13,8,2,Szydłowo,gmina wiejska,2022-01-01,
14,13,9,2,Wieczfnia Kościelna,gmina wiejska,2022-01-01,
14,13,10,2,Wiśniewo,gmina wiejska,2022-01-01,
14,14,,,nowodworski,powiat,2022-01-01,
14,14,1,1,Nowy Dwór Mazowiecki,gmina miejska,2022-01-01,
14,14,2,2,Czosnów,gmina wiejska,2022-01-01,
14,14,3,2,Leoncin,gmina wiejska,2022-01-01,
14,14,4,3,Nasielsk,gmina miejsko-wiejska,2022-01-01,
14,14,4,4,Nasielsk,miasto,2022-01-01,
14,14,4,5,Nasielsk,obszar wiejski,2022-01-01,
14,14,5,2,Pomiechówek,gmina wiejska,2022-01-01,
14,14,6,3,Zakroczym,gmina miejsko-wiejska,2022-01-01,
14,14,6,4,Zakroczym,miasto,2022-01-01,
14,14,6,5,Zakroczym,obszar wiejski,2022-01-01,
14,15,,,ostrołęcki,powiat,2022-01-01,
14,15,1,2,Baranowo,gmina wiejska,2022-01-01,
14,15,2,2,Czarnia,gmina wiejska,2022-01-01,
14,15,3,2,Czerwin,gmina wiejska,2022-01-01,
14,15,4,2,Goworowo,gmina wiejska,2022-01-01,
14,15,5,2,Kadzidło,gmina wiejska,2022-01-01,
14,15,6,2,Lelis,gmina wiejska,2022-01-01,
14,15,7,2,Łyse,gmina wiejska,2022-01-01,
14,15,8,3,Myszyniec,gmina miejsko-wiejska,2022-01-01,
14,15,8,4,Myszyniec,miasto,2022-01-01,
14,15,8,5,Myszyniec,obszar wiejski,2022-01-01,
14,15,9,2,Olszewo-Borki,gmina wiejska,2022-01-01,
14,15,10,2,Rzekuń,gmina wiejska,2022-01-01,
14,15,11,2,Troszyn,gmina wiejska,2022-01-01,
14,16,,,ostrowski,powiat,2022-01-01,
14,16,1,1,Ostrów Mazowiecka,gmina miejska,2022-01-01,
14,16,2,2,Andrzejewo,gmina wiejska,2022-01-01,
14,16,3,2,Boguty-Pianki,gmina wiejska,2022-01-01,
14,16,4,3,Brok,gmina miejsko-wiejska,2022-01-01,
14,16,4,4,Brok,miasto,2022-01-01,
14,16,4,5,Brok,obszar wiejski,2022-01-01,
14,16,5,2,Małkinia Górna,gmina wiejska,2022-01-01,
14,16,6,2,Nur,gmina wiejska,2022-01-01,
14,16,7,2,Ostrów Mazowiecka,gmina wiejska,2022-01-01,
14,16,8,2,Stary Lubotyń,gmina wiejska,2022-01-01,
14,16,9,2,Szulborze Wielkie,gmina wiejska,2022-01-01,
14,16,10,2,Wąsewo,gmina wiejska,2022-01-01,
14,16,11,2,Zaręby Kościelne,gmina wiejska,2022-01-01,
14,17,,,otwocki,powiat,2022-01-01,
14,17,1,1,Józefów,gmina miejska,2022-01-01,
14,17,2,1,Otwock,gmina miejska,2022-01-01,
14,17,3,2,Celestynów,gmina wiejska,2022-01-01,
14,17,4,3,Karczew,gmina miejsko-wiejska,2022-01-01,
14,17,4,4,Karczew,miasto,2022-01-01,
14,17,4,5,Karczew,obszar wiejski,2022-01-01,
14,17,5,2,Kołbiel,gmina wiejska,2022-01-01,
14,17,6,2,Osieck,gmina wiejska,2022-01-01,
14,17,7,2,Sobienie-Jeziory,gmina wiejska,2022-01-01,
14,17,8,2,Wiązowna,gmina wiejska,2022-01-01,
14,18,,,piaseczyński,powiat,2022-01-01,
14,18,1,3,Góra Kalwaria,gmina miejsko-wiejska,2022-01-01,
14,18,1,4,Góra Kalwaria,miasto,2022-01-01,
14,18,1,5,Góra Kalwaria,obszar wiejski,2022-01-01,
14,18,2,3,Konstancin-Jeziorna,gmina miejsko-wiejska,2022-01-01,
14,18,2,4,Konstancin-Jeziorna,miasto,2022-01-01,
14,18,2,5,Konstancin-Jeziorna,obszar wiejski,2022-01-01,
14,18,3,2,Lesznowola,gmina wiejska,2022-01-01,
14,18,4,3,Piaseczno,gmina miejsko-wiejska,2022-01-01,
14,18,4,4,Piaseczno,miasto,2022-01-01,
14,18,4,5,Piaseczno,obszar wiejski,2022-01-01,
14,18,5,2,Prażmów,gmina wiejska,2022-01-01,
14,18,6,3,Tarczyn,gmina miejsko-wiejska,2022-01-01,
14,18,6,4,Tarczyn,miasto,2022-01-01,
14,18,6,5,Tarczyn,obszar wiejski,2022-01-01,
14,19,,,płocki,powiat,2022-01-01,
14,19,1,2,Bielsk,gmina wiejska,2022-01-01,
14,19,2,2,Bodzanów,gmina wiejska,2022-01-01,
14,19,3,2,Brudzeń Duży,gmina wiejska,2022-01-01,
14,19,4,2,Bulkowo,gmina wiejska,2022-01-01,
14,19,5,3,Drobin,gmina miejsko-wiejska,2022-01-01,
14,19,5,4,Drobin,miasto,2022-01-01,
14,19,5,5,Drobin,obszar wiejski,2022-01-01,
14,19,6,3,Gąbin,gmina miejsko-wiejska,2022-01-01,
14,19,6,4,Gąbin,miasto,2022-01-01,
14,19,6,5,Gąbin,obszar wiejski,2022-01-01,
14,19,7,2,Łąck,gmina wiejska,2022-01-01,
14,19,8,2,Mała Wieś,gmina wiejska,2022-01-01,
14,19,9,2,Nowy Duninów,gmina wiejska,2022-01-01,
14,19,10,2,Radzanowo,gmina wiejska,2022-01-01,
14,19,11,2,Słubice,gmina wiejska,2022-01-01,
14,19,12,2,Słupno,gmina wiejska,2022-01-01,
14,19,13,2,Stara Biała,gmina wiejska,2022-01-01,
14,19,14,2,Staroźreby,gmina wiejska,2022-01-01,
14,19,15,3,Wyszogród,gmina miejsko-wiejska,2022-01-01,
14,19,15,4,Wyszogród,miasto,2022-01-01,
14,19,15,5,Wyszogród,obszar wiejski,2022-01-01,
14,20,,,płoński,powiat,2022-01-01,
14,20,1,1,Płońsk,gmina miejska,2022-01-01,
14,20,2,1,Raciąż,gmina miejska,2022-01-01,
14,20,3,2,Baboszewo,gmina wiejska,2022-01-01,
14,20,4,3,Czerwińsk nad Wisłą,gmina miejsko-wiejska,2022-01-01,
14,20,4,4,Czerwińsk nad Wisłą,miasto,2022-01-01,
14,20,4,5,Czerwińsk nad Wisłą,obszar wiejski,2022-01-01,
14,20,5,2,Dzierzążnia,gmina wiejska,2022-01-01,
14,20,6,2,Joniec,gmina wiejska,2022-01-01,
14,20,7,2,Naruszewo,gmina wiejska,2022-01-01,
14,20,8,3,Nowe Miasto,gmina miejsko-wiejska,2022-01-01,
14,20,8,4,Nowe Miasto,miasto,2022-01-01,
14,20,8,5,Nowe Miasto,obszar wiejski,2022-01-01,
14,20,9,2,Płońsk,gmina wiejska,2022-01-01,
14,20,10,2,Raciąż,gmina wiejska,2022-01-01,
14,20,11,3,Sochocin,gmina miejsko-wiejska,2022-01-01,
14,20,11,4,Sochocin,miasto,2022-01-01,
14,20,11,5,Sochocin,obszar wiejski,2022-01-01,
14,20,12,2,Załuski,gmina wiejska,2022-01-01,
14,21,,,pruszkowski,powiat,2022-01-01,
14,21,1,1,Piastów,gmina miejska,2022-01-01,
14,21,2,1,Pruszków,gmina miejska,2022-01-01,
14,21,3,3,Brwinów,gmina miejsko-wiejska,2022-01-01,
14,21,3,4,Brwinów,miasto,2022-01-01,
14,21,3,5,Brwinów,obszar wiejski,2022-01-01,
14,21,4,2,Michałowice,gmina wiejska,2022-01-01,
14,21,5,2,Nadarzyn,gmina wiejska,2022-01-01,
14,21,6,2,Raszyn,gmina wiejska,2022-01-01,
14,22,,,przasnyski,powiat,2022-01-01,
14,22,1,1,Przasnysz,gmina miejska,2022-01-01,
14,22,2,3,Chorzele,gmina miejsko-wiejska,2022-01-01,
14,22,2,4,Chorzele,miasto,2022-01-01,
14,22,2,5,Chorzele,obszar wiejski,2022-01-01,
14,22,3,2,Czernice Borowe,gmina wiejska,2022-01-01,
14,22,4,2,Jednorożec,gmina wiejska,2022-01-01,
14,22,5,2,Krasne,gmina wiejska,2022-01-01,
14,22,6,2,Krzynowłoga Mała,gmina wiejska,2022-01-01,
14,22,7,2,Przasnysz,gmina wiejska,2022-01-01,
14,23,,,przysuski,powiat,2022-01-01,
14,23,1,2,Borkowice,gmina wiejska,2022-01-01,
14,23,2,2,Gielniów,gmina wiejska,2022-01-01,
14,23,3,2,Klwów,gmina wiejska,2022-01-01,
14,23,4,2,Odrzywół,gmina wiejska,2022-01-01,
14,23,5,2,Potworów,gmina wiejska,2022-01-01,
14,23,6,3,Przysucha,gmina miejsko-wiejska,2022-01-01,
14,23,6,4,Przysucha,miasto,2022-01-01,
14,23,6,5,Przysucha,obszar wiejski,2022-01-01,
14,23,7,2,Rusinów,gmina wiejska,2022-01-01,
14,23,8,2,Wieniawa,gmina wiejska,2022-01-01,
14,24,,,pułtuski,powiat,2022-01-01,
14,24,1,2,Gzy,gmina wiejska,2022-01-01,
14,24,2,2,Obryte,gmina wiejska,2022-01-01,
14,24,3,2,Pokrzywnica,gmina wiejska,2022-01-01,
14,24,4,3,Pułtusk,gmina miejsko-wiejska,2022-01-01,
14,24,4,4,Pułtusk,miasto,2022-01-01,
14,24,4,5,Pułtusk,obszar wiejski,2022-01-01,
14,24,5,2,Świercze,gmina wiejska,2022-01-01,
14,24,6,2,Winnica,gmina wiejska,2022-01-01,
14,24,7,2,Zatory,gmina wiejska,2022-01-01,
14,25,,,radomski,powiat,2022-01-01,
14,25,1,1,Pionki,gmina miejska,2022-01-01,
14,25,2,2,Gózd,gmina wiejska,2022-01-01,
14,25,3,3,Iłża,gmina miejsko-wiejska,2022-01-01,
14,25,3,4,Iłża,miasto,2022-01-01,
14,25,3,5,Iłża,obszar wiejski,2022-01-01,
14,25,4,2,Jastrzębia,gmina wiejska,2022-01-01,
14,25,5,2,Jedlińsk,gmina wiejska,2022-01-01,
14,25,6,3,Jedlnia-Letnisko,gmina miejsko-wiejska,2022-01-01,
14,25,6,4,Jedlnia-Letnisko,miasto,2022-01-01,
14,25,6,5,Jedlnia-Letnisko,obszar wiejski,2022-01-01,
14,25,7,2,Kowala,gmina wiejska,2022-01-01,
14,25,8,2,Pionki,gmina wiejska,2022-01-01,
14,25,9,2,Przytyk,gmina wiejska,2022-01-01,
14,25,10,3,Skaryszew,gmina miejsko-wiejska,2022-01-01,
14,25,10,4,Skaryszew,miasto,2022-01-01,
14,25,10,5,Skaryszew,obszar wiejski,2022-01-01,
14,25,11,2,Wierzbica,gmina wiejska,2022-01-01,
14,25,12,2,Wolanów,gmina wiejska,2022-01-01,
14,25,13,2,Zakrzew,gmina wiejska,2022-01-01,
14,26,,,siedlecki,powiat,2022-01-01,
14,26,1,2,Domanice,gmina wiejska,2022-01-01,
14,26,2,2,Korczew,gmina wiejska,2022-01-01,
14,26,3,2,Kotuń,gmina wiejska,2022-01-01,
14,26,4,2,Mokobody,gmina wiejska,2022-01-01,
14,26,5,3,Mordy,gmina miejsko-wiejska,2022-01-01,
14,26,5,4,Mordy,miasto,2022-01-01,
14,26,5,5,Mordy,obszar wiejski,2022-01-01,
14,26,6,2,Paprotnia,gmina wiejska,2022-01-01,
14,26,7,2,Przesmyki,gmina wiejska,2022-01-01,
14,26,8,2,Siedlce,gmina wiejska,2022-01-01,
14,26,9,2,Skórzec,gmina wiejska,2022-01-01,
14,26,10,2,Suchożebry,gmina wiejska,2022-01-01,
14,26,11,2,Wiśniew,gmina wiejska,2022-01-01,
14,26,12,2,Wodynie,gmina wiejska,2022-01-01,
14,26,13,2,Zbuczyn,gmina wiejska,2022-01-01,
14,27,,,sierpecki,powiat,2022-01-01,
14,27,1,1,Sierpc,gmina miejska,2022-01-01,
14,27,2,2,Gozdowo,gmina wiejska,2022-01-01,
14,27,3,2,Mochowo,gmina wiejska,2022-01-01,
14,27,4,2,Rościszewo,gmina wiejska,2022-01-01,
14,27,5,2,Sierpc,gmina wiejska,2022-01-01,
14,27,6,2,Szczutowo,gmina wiejska,2022-01-01,
14,27,7,2,Zawidz,gmina wiejska,2022-01-01,
14,28,,,sochaczewski,powiat,2022-01-01,
14,28,1,1,Sochaczew,gmina miejska,2022-01-01,
14,28,2,2,Brochów,gmina wiejska,2022-01-01,
14,28,3,2,Iłów,gmina wiejska,2022-01-01,
14,28,4,2,Młodzieszyn,gmina wiejska,2022-01-01,
14,28,5,2,Nowa Sucha,gmina wiejska,2022-01-01,
14,28,6,2,Rybno,gmina wiejska,2022-01-01,
14,28,7,2,Sochaczew,gmina wiejska,2022-01-01,
14,28,8,2,Teresin,gmina wiejska,2022-01-01,
14,29,,,sokołowski,powiat,2022-01-01,
14,29,1,1,Sokołów Podlaski,gmina miejska,2022-01-01,
14,29,2,2,Bielany,gmina wiejska,2022-01-01,
14,29,3,2,Ceranów,gmina wiejska,2022-01-01,
14,29,4,2,Jabłonna Lacka,gmina wiejska,2022-01-01,
14,29,5,3,Kosów Lacki,gmina miejsko-wiejska,2022-01-01,
14,29,5,4,Kosów Lacki,miasto,2022-01-01,
14,29,5,5,Kosów Lacki,obszar wiejski,2022-01-01,
14,29,6,2,Repki,gmina wiejska,2022-01-01,
14,29,7,2,Sabnie,gmina wiejska,2022-01-01,
14,29,8,2,Sokołów Podlaski,gmina wiejska,2022-01-01,
14,29,9,2,Sterdyń,gmina wiejska,2022-01-01,
14,30,,,szydłowiecki,powiat,2022-01-01,
14,30,1,2,Chlewiska,gmina wiejska,2022-01-01,
14,30,2,2,Jastrząb,gmina wiejska,2022-01-01,
14,30,3,2,Mirów,gmina wiejska,2022-01-01,
14,30,4,2,Orońsko,gmina wiejska,2022-01-01,
14,30,5,3,Szydłowiec,gmina miejsko-wiejska,2022-01-01,
14,30,5,4,Szydłowiec,miasto,2022-01-01,
14,30,5,5,Szydłowiec,obszar wiejski,2022-01-01,
14,32,,,warszawski zachodni,powiat,2022-01-01,
14,32,1,3,Błonie,gmina miejsko-wiejska,2022-01-01,
14,32,1,4,Błonie,miasto,2022-01-01,
14,32,1,5,Błonie,obszar wiejski,2022-01-01,
14,32,2,2,Izabelin,gmina wiejska,2022-01-01,
14,32,3,2,Kampinos,gmina wiejska,2022-01-01,
14,32,4,2,Leszno,gmina wiejska,2022-01-01,
14,32,5,3,Łomianki,gmina miejsko-wiejska,2022-01-01,
14,32,5,4,Łomianki,miasto,2022-01-01,
14,32,5,5,Łomianki,obszar wiejski,2022-01-01,
14,32,6,3,Ożarów Mazowiecki,gmina miejsko-wiejska,2022-01-01,
